Filename	Category Code	Column Number	Data Label	Data Label Source	Controlled Vocab Cd
Loss_Fine_Motor.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+02_Fine_Motor_Skill	1	SUBJ_ID		
Loss_Fine_Motor.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+02_Fine_Motor_Skill	2	01_Evolution_of_Fine_Motor_skill		
Loss_Fine_Motor.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+02_Fine_Motor_Skill	3	02_Loss_or_Regression_in_Fine_Motor_Skill		
Loss_Fine_Motor.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+02_Fine_Motor_Skill	4	03_Age_of_Fine_Motor_Skill_Loss_or_Regression		
Loss_Fine_Motor.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+02_Fine_Motor_Skill	5	04_Fine_Motor_Skill_Regaining		
Loss_Fine_Motor.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+02_Fine_Motor_Skill	6	05_Age_Equivalent_in_Fine_Motor_Development		
Loss_Self_Help.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+03_Self_Help_Skill	1	SUBJ_ID		
Loss_Self_Help.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+03_Self_Help_Skill	2	01_Loss_or_Regression_in_Self_Help_Skill		
Loss_Self_Help.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+03_Self_Help_Skill	3	02_Age_of_Self_Help_Skill_Loss_or_Regression		
Loss_Self_Help.txt	01_Self-Reports+01_Negative_Valence_Systems+02_Loss+03_Self_Help_Skill	4	03_Self_Help_Skill_Regaining		
Reward_Learning.txt	01_Self-Reports+02_Positive_Valence_Systems	1	SUBJ_ID		
Reward_Learning.txt	01_Self-Reports+02_Positive_Valence_Systems	2	01_Reward_Learning		
Attention.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	1	SUBJ_ID		
Attention.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	2	03_Difficulty_Sustaining_Attention		
Attention.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	3	04_Attention_Deficit_Disorder-Attention_Deficit_Hyperactivity_Disorder		
Attention_Positive.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	1	SUBJ_ID		
Attention_Positive.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	2	01_Positive_Outcomes		
Attention_Negative.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	1	SUBJ_ID		
Attention_Negative.txt	01_Self-Reports+03_Cognitive_Systems+01_Attention	2	02_Negative_Outcomes		
Perception.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception	1	SUBJ_ID		
Perception.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception	2	04_Sensory_Processing_Disorder		
Perception_Vision_Impairment_Positive.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	1	SUBJ_ID		
Perception_Vision_Impairment_Positive.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	2	01_Positive_Outcomes		
Perception_Vision_Impairment_Negative.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	1	SUBJ_ID		
Perception_Vision_Impairment_Negative.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	2	02_Negative_Outcomes		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	1	SUBJ_ID		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	2	03_Astigmatism		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	3	04_Cataract		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	4	05_Cortical_vision_impairment		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	5	06_Depth_perception_problems		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	6	07_Eye_alignment-strabismus		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	7	08_Eye_movement_abnormalities		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	8	09_Farsighted		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	9	10_Glaucoma		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	10	11_Nearsighted		
Perception_Vision_Impairment.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception+01_Vision_Impairment	11	12_Other_Vision_Impairment		
Perception_Vision.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception	1	SUBJ_ID		
Perception_Vision.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception	2	02_Changes_in_Vision_in_Adolescence-Adulthood		
Perception_Vision.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+01_Visual_Perception	3	03_Age_at_Changes_in_Vision		
Perception_Hearing_Problem_Positive.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	1	SUBJ_ID		
Perception_Hearing_Problem_Positive.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	2	01_Positive_Outcomes		
Perception_Hearing_Problem_Negative.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	1	SUBJ_ID		
Perception_Hearing_Problem_Negative.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	2	02_Negative_Outcomes		
Perception_Hearing_Problem.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	1	SUBJ_ID		
Perception_Hearing_Problem.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	2	03_Sensorineural_Hearing_Loss		
Perception_Hearing_Problem.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	3	04_Ear_Pain		
Perception_Hearing_Problem.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception+01_Hearing_Problem	4	05_Other_Hearing_Problem		
Perception_Hearing.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception	1	SUBJ_ID		
Perception_Hearing.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception	2	02_Evolution_of_hearing_problem		
Perception_Hearing.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception	3	03_Changes_involving_hearing_in_adolescence-adulthood		
Perception_Hearing.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception	4	04_Age_at_changes_involving_hearing_in_adolescence-adulthood		
Perception_Hearing.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+02_Auditory_Perception	5	05_Sound_Perception		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	1	SUBJ_ID		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	2	01_Touch_Perception		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	3	02_Movement_Perception		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	4	05_Proprioceptive_Sense		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	5	03_Oral_input_Perception		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	6	04_Temperature_Perception		
Perception_Multimodal.txt	01_Self-Reports+03_Cognitive_Systems+02_Perception+03_Olfactory_Somatosensory_Multimodal	7	06_Pain_tolerance		
Language_Disorder_Positive.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	1	SUBJ_ID		
Language_Disorder_Positive.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	2	01_Positive_Outcomes		
Language_Disorder_Negative.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	1	SUBJ_ID		
Language_Disorder_Negative.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	2	02_Negative_Outcomes		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	1	SUBJ_ID		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	2	03_Apraxia_of_speech		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	3	04_Articulation_disorder		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	4	05_Dyslexia		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	5	06_Dysphasia-Aphasia		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	6	07_Expressive_language_disorder		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	7	08_Phonological_processing_disorder		
Language_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+01_Language_Disorder	8	09_Receptive_language_disorder		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	1	SUBJ_ID		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	2	01_Verbal_Speech		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	3	02_Age_at_First_Verbal_Word		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	4	03_Age_at_Verbal_Two_Word_Sentences		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	5	12_Comprehension_Receptive language-Age_equivalent_at_assessment		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	6	13_Production_Expressive_Language-Age_equivalent_at_assessment		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	7	07_Changes_in_Ability_to_Speak_in_Adolescence-Adulthood		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	8	08_Decrease_in_Speech_in_Adolescence-Adulthood		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	9	09_Age_at_Decrease_in_Speech		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	10	04_Evolution_of_Ability_to_Pronounce_ Words_in_Adolescence-Adulthood		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	11	05_Age_at_Worsened_Ability_to_Pronounce_Words		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	12	06_Age_at_Improved_Ability_to_Pronounce_Words		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	13	10_Ability_to_Speak_Completely_Lost_in_Adolescence-Adulthood		
Language_Speech.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+02_Speech	14	11_Age_at_Lost_Ability_to_Speak		
Language.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+03_Overall_Communication	1	SUBJ_ID		
Language.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+03_Overall_Communication	2	01_Evolution_of_Overall_Ability_to_Communicate_in_Adolescence-Adulthood		
Language.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+03_Overall_Communication	3	02_Age_at_Worsened_Overall_Ability_to_Communicate 		
Language.txt	01_Self-Reports+03_Cognitive_Systems+03_Language+03_Overall_Communication	4	03_Age_at_Improved_Overall_Ability_to_Communicate 		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	1	SUBJ_ID		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	2	02_Regression_in_Cognitive_Abilities		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	3	03_Age_at_Regression_in_Cognitive_Abilities		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	4	04_Cognitive_Abilities_Regaining 		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	5	10_Age-equivalent_at_Cognitive_Development_Assessment		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	6	05_Evolution_of_Cognition_in_Adolescence-Adulthood		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	7	06_Age_at_Worsened_Cognition		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	8	07_Age_at_Improved_Cognition		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	9	08_Evolution_of_Ability_to_Understand_Verbal_Commands_in_Adolescence-Adulthood		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	10	09_Age_at_Worsened_Understanding_Verbal_Commands		
Cognition.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control	11	10_Age_at_Improved_Understanding_Verbal_Commands		
Cognition_Disorder_Positive.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	1	SUBJ_ID		
Cognition_Disorder_Positive.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	2	01_Positive_Outcomes		
Cognition_Disorder_Negative.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	1	SUBJ_ID		
Cognition_Disorder_Negative.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	2	02_Negative_Outcomes		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	1	SUBJ_ID		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	2	03_Dyslexia		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	3	04_Dysphasia-Aphasia		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	4	05_Dyscalculia		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	5	06_Auditory_processing_disorder		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	6	07_Non-verbal_learning_disability		
Cognition_Disorder.txt	01_Self-Reports+03_Cognitive_Systems+04_Cognitive_Control+01_Cognition_Disorder	7	08_Intellectual_disability-Mental_retardation		
Affiliation2.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment	1	SUBJ_ID		
Affiliation2.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment	2	01_Outcomes		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	1	SUBJ_ID		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	2	Smile_at_others		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	3	Play_Peek-a-boo		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	4	Initiate_social_interaction		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	5	Cling_to_caregivers-familiar_adult_in_presence_of_a_stranger		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	6	Respond_affectionately_to_caregivers		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	7	Plays_with_caregivers_or_older_children		
Affiliation.txt	01_Self-Reports+04_Systems_for_Social_Processes+01_Affiliation_and_Attachment+02_Milestones	8	Plays_with_peers		
Social_Communication_Disorder_Positive.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	1	SUBJ_ID		
Social_Communication_Disorder_Positive.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	2	01_Positive_Outcomes		
Social_Communication_Disorder.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	1	SUBJ_ID		
Social_Communication_Disorder.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	2	02_Aggressive_behavior		
Social_Communication_Disorder.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	3	03_Poor_eye_contact		
Social_Communication_Disorder.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	4	04_Social_anxiety		
Social_Communication_Disorder.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	5	05_Oppositional_defiant_disorder		
Social_Communication_Disorder.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+01_Disorder	6	06_Conduct_disorder		
Social_Communication_Skill_Positive.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	1	SUBJ_ID		
Social_Communication_Skill_Positive.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	2	01_Positive_Outcomes		
Social_Communication_Skill_Negative.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	1	SUBJ_ID		
Social_Communication_Skill_Negative.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	2	02_Negative_Outcomes		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	1	SUBJ_ID		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	2	03_Gesturing		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	3	04_Pointing		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	4	05_Sign_Language		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	5	06_Picture_Exchange_Communication_System		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	6	07_Icons_or_Symbols		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	7	08_Voice_Output_Communication_Device		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	8	09_Evolution_of_ability_to_make_eye_contact_in_adolescence-adulthood		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	9	10_Age_of_Worsened_Eye_Contact		
Social_Communication_Skill.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+02_Non-verbal_Communication_Skills	10	11_Age_of_Improved_Eye_Contact		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	1	SUBJ_ID		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	2	01_Evolution_of_Interest_in_Social_Interaction_in_Adolescence-Adulthood		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	3	02_Age_of_Decreased_Social_Interaction		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	4	03_Age_of_Increased_Social_Interaction		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	5	04_Regression_in_Social_abilities		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	6	05_Age_of_Regression		
Social_Communication_Interaction.txt	01_Self-Reports+04_Systems_for_Social_Processes+02_Social_Communication+03_Social_Interaction	7	06_Social_Abilities_Regaining		
Understanding_of_Others.txt	01_Self-Reports+04_Systems_for_Social_Processes+03_Perception_and_Understanding_of_Others 	1	SUBJ_ID		
Understanding_of_Others.txt	01_Self-Reports+04_Systems_for_Social_Processes+03_Perception_and_Understanding_of_Others 	2	Respond_to_others_emotions		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	1	SUBJ_ID		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	2	01_All_Seizures		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	3	02_Febrile_Seizures		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	4	03_Non-febrile_Seizures		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	5	04_Evolution_of_Seizures_in_Adolescence-Adulthood		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	6	05_Age_at_Increased_Seizures		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	7	06_Age_at_Decreased_Seizures		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	8	07_Evolution_in_Severity_of_Seizures_in_Adolescence-Adulthood		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	9	08_Age_at_Worsening_in_the_Severity_of_Seizures		
Arousal_Seizure.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+01_Seizures 	10	09_Age_at_Lessening_in_the_Severity_of_Seizures		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	1	SUBJ_ID		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	2	01_Hypotonia		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	3	02_Hypotonia_Age_at_Diagnosis		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	4	Floppy_baby		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	5	Floppy_baby-status		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	6	Fatigues_easily		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	7	Fatigues_easily-status		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	8	Weak_muscles		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	9	Weak_muscles-status		
Arousal_Hypotonia.txt	01_Self-Reports+05_Arousal_and_Regulatory_Systems+01_Arousal+02_Hypotonia_and_Related_Symptoms 	10	Ligament_or_joint_laxity		
