Filename	Category Code	Column Number	Data Label	Data Label Source	Controlled Vocab Cd
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	35	09_Weak_muscles-Status		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	36	10_Ligament_or_Joint_Laxity-Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	37	11_Ligament,_Joint_Laxity-Age_at_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	38	12_Ligament_or_Joint-Laxity_Status		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	39	13_Poor_Reflexes-Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	40	14_Poor_Reflexes-Age_at_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	41	15_Poor_Reflexes-Status		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	42	16_Other		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development+01_Has_Patient_Ever_Shown_Following_Symptoms	43	17_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development	44	02_Age_when_Patient_was_Diagnosed_by_a_Healthcare_Professional_with_Hypotonia		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development	45	03_Does_Patient_have_Coordination_Difficulties_(excessive clumsiness)		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development	46	04_Does_Patient_have_Difficulties_with_Motor_Planning_or_Motor_Learning		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development	47	05_Does_Patient_have_Difficulties_Maintaining_Balance(the patient falls without support)		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+02_Physical_Development	48	06_If_Patient_has_Difficulties_Maintaining_Balance_does_Inability_to_Balance_Depend_on_Sight(e.g. no balance in the dark)		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	49	01_Hold_Head_up_on_his_or_her_own_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	50	02_Roll_Over_Back_to_Stomach_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	51	03_Sit_when_Placed_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	52	04_Crawl_on_Hands_and_knees_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	53	05_Walk_Unassisted_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	54	06_Climb_Stairs_Standing_up_without_Help_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	55	07_Descend_Stairs_without_Help_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	56	08_Jump_with_both_Feet_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+01_Age_of_Patient_when_following_Gross_Motor_Milestones_were_Met	57	09_Pedal_Tricycle_AGE_at_Milestones		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	58	02_Once_the_Patient_acquired_a_Motor_Skill_Does_the_Gross_Motor_Skill		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	59	03_What_is_the_Most_Amount_of_Physical_Therapy_that_the_Patient_has_Received_on_a_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	60	04_Has_Patient_ever_Experienced_Loss_of_Regression_in_Previously_Acquired_Gross_Motor_Skill		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	61	05_How_Did_the_Loss_or_Regression_occur		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development+05_How_Did_the_Loss_or_Regression_occur	62	01_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	63	06_Age_Loss_or_Regression_Occurred		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	64	07_What_Skill_was_Lost		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	65	08_Was_the_Lost_Skill_Regained		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+03_Gross_Motor_Development	66	09_Age_Patient_Received_a_Recent_Assessment_of_Gross_Motor_Development		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	67	01_Look_at,Reach_and_Grasp_Objects_Placed_at_a_Distance-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	68	02_Transfer_Object_between_Hands-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	69	03_Isolate_Index_Finger_to_Point-AGE_at_milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	70	04_Clap_Hands-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	71	05_Deliberately_Release_Object_to_a_Container_AGE-at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	72	06_Hit_two_Objects_Together-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	73	07_Acquired_Pincer_Grasp-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	74	08_Hold_and_Drink_from_Open_Cup_Unassisted-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	75	09_Turn_knobs-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+01_Age_of_Patient_when_following_Fine_Motor_Milestones_were_Met	76	10_Stack_and_Balance_Blocks-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	77	02_Once_the_Patient_acquired_a_Motor_Skill,Does_the_Fine_Motor_Skill		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	78	03_What_is_the_most_amount_of_Occupational_Therapy_that_the_Patient_has_Received_on_a_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	79	04_Has_Patient_ever_Experienced_a_Loss_of_or_Regression_in_a_Previously_Acquired_Fine_Motor_Skill		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	80	05_How_did_the_Loss_or_Regression_Occur		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development+05_How_did_the_Loss_or_Regression_Occur	81	Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	82	06_Age_the_Loss_or_Regression_occurred		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	83	07_What_skill_was_Lost		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	84	08_Was_the_Lost_Skill_Regained		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+04_Fine_Motor_Development	85	09_Age_Patient_Received_a_Recent_Assessment_of_Fine_Motor_Development		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	86	01_Patient_able_to_Undress_without_Assistance		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	87	02_Age_Skill_was_Attained-Patient_able_to_Undress_Without_Assistance		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	88	03_Patient_able_to_Dress_without_Assistance		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	89	04_Age_Skill_was_Attained-Patient_able_to_Dress_without_Assistance		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	90	05_Is_the_Patient_able_to_Toilet_Independently_during_the_day		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	91	06_Age_Skill_was_Attained-Patient_able_to_Toilet_Independently_during_the_day		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	92	07_Is_the_Patient_Toilet_trained_at_Night_Time		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	93	08_Age_Skill_was_Attained-Patient_Toilet_Trained_at_Night_Time		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	94	09_Is_the_Patient_Able_to_Drink_Independently(out_of_any_type_of_vessel)		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	95	10_AGE_Skill_was_Attained-Patient_Able_to_Drink_Independently(out_of_any_type_of_vessel)		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills+11_Patient_able_to_feed_himself_or_herself_Independently_when_food_is_placed_in_front_of_him_or_her	96	01_Answer		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills+11_Patient_able_to_feed_himself_or_herself_Independently_when_food_is_placed_in_front_of_him_or_her	97	02_AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	98	12_Has_Patient_ever_Experienced_a_Loss_of_or_Regression_in_a_Previously_Acquired_Self-Help_Skill		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	99	13_How_did_the_Loss_or_Regression_occur		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills+13_How_did_the_Loss_or_Regression_occur	100	01_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	101	14_Age_Loss_or_Regression_Occurred		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	102	15_What_Skill_was_Lost		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+05_Self_Help_Skills	103	16_Was_the_Lost_Skill_Regained		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	104	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	105	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	106	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	107	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	108	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	109	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	110	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	111	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	112	01_Has_Patient_ever_been_able_to_do_the_following		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	113	02_Has_Patient_ever_Experienced_Regression_in_Cognitive_Abilities		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	114	03_How_did_the_Regression_occur		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development+03_How_did_the_Regression_occur	115	01_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	116	04_Age_Regression_Occurred		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	117	05_Was_the_Ability_Regained		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	118	06_Age_Patient_received_a_recent_Assessment_of_Cognitive_Development		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	119	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	120	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	121	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	122	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	123	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	124	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	125	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	126	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development	127	07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+06_Cognitive_Development+07_Patient_been_diagnosed_with_following_Cognitive_Impairment_or_Learning_Disability	128	01_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	129	01_With PMS,some Children develop understandable verbal speech.If Patient_is_over_Age_2_Response_that_closes_matches childs ability today		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	130	01_Social_Smile-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	131	02_Single_Syllables_Utterances-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	132	03_First_Verbal_Word-AGE_at_milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	133	04_Verbal_Two_Word_Sentences-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	134	05_Read_Whole_Words-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	135	06_Phonics_Type_Reading(sounds_out_words)-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+02_The_Patient_achieved_any_of_the_following_Communication_Milestones	136	07_Write_or_Type_using_Keyboard-AGE_at_Milestone		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	137	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	138	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	139	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	140	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	141	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	142	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	143	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	144	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	145	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	146	03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+03_Non_Verbal_Communication_Skills_the_Patient_used_on_Regular_Basis	147	01_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	148	01_1_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	149	02_1_AGE_at_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	150	03_2_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	151	04_2_AGE_at_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	152	05_3_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	153	06_3_AGE_at_Symptoms		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	154	07_Other		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development+04_Has_Health_Care_Professional_Indicated_that_Patient_had_Symptoms_of_the_following	155	08_Other_Value		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	156	05_How_many_words_are_used_in_a_typical_sentence_either_spoken_or_using_an_AAC_device_or_system		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	157	06_The_Most_Amount_of_Speech_Therapy_the_Patient_has_Received_on_a_Regular_Basis		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	158	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	159	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	160	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	161	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	162	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	163	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
PMSREGISTRY2_raw_data.txt	03_Developmental_Questionnaire+07_Communication_Development	164	07_Speech_Therapy_Approaches_or_Methods_used_with_the_Patient		
